 -1.39626 -0.785398         0  -2.18166         0   1.39626        -0	-0 -0  0  0  0 -0 -0
 -1.39567 -0.785398         0  -2.18166        -0   1.39626         0	 1.18682        0        0 -5.1e-05   -1e-06  0.00013        0
 -1.39391 -0.785398         0  -2.18166        -0   1.39626         0	  2.32594     2e-06         0 -0.000241    -1e-06  0.000619        -0
 -1.39104 -0.785398         0  -2.18166        -0   1.39627        -0	  3.41878     4e-06         0 -0.000547    -2e-06  0.001406        -0
  -1.3871 -0.785398         0  -2.18166        -0   1.39627        -0	 4.46677    8e-06       -0 -0.00095   -2e-06 0.002441       -0
 -1.38213 -0.785398        -0  -2.18166        -0   1.39627        -0	  5.47126   1.2e-05    -1e-06 -0.001431    -3e-06  0.003675    -1e-06
 -1.37618 -0.785398        -0  -2.18167        -0   1.39627        -0	  6.43358   1.6e-05    -2e-06 -0.001973    -3e-06  0.005065    -2e-06
 -1.36928 -0.785398        -0  -2.18167        -0   1.39628        -0	  7.35502   2.1e-05    -3e-06 -0.002561    -3e-06  0.006575    -2e-06
 -1.36149 -0.785398        -0  -2.18167        -0   1.39629        -0	  8.23685   2.7e-05    -5e-06 -0.003181    -4e-06  0.008169    -3e-06
 -1.35283 -0.785398        -0  -2.18167        -0   1.39629        -0	  9.08029   3.2e-05    -6e-06 -0.003824    -4e-06  0.009818    -5e-06
 -1.34335 -0.785398        -0  -2.18168        -0    1.3963        -0	  9.88653   3.8e-05    -8e-06 -0.004477    -5e-06  0.011495    -6e-06
 -1.33307 -0.785398        -0  -2.18168        -0   1.39632        -0	  10.6567   4.3e-05    -1e-05 -0.005132    -6e-06  0.013177    -7e-06
 -1.32205 -0.785398        -0  -2.18169        -0   1.39633        -0	   11.392   4.9e-05  -1.2e-05 -0.005781    -6e-06  0.014842    -8e-06
 -1.31031 -0.785398        -0  -2.18169        -0   1.39635        -0	  12.0935   5.4e-05  -1.5e-05 -0.006416    -7e-06  0.016474    -1e-05
 -1.29788 -0.785398        -0   -2.1817        -0   1.39636        -0	  12.7622     6e-05  -1.7e-05 -0.007033    -8e-06  0.018057  -1.1e-05
  -1.2848 -0.785398        -0  -2.18171        -0   1.39638        -0	  13.3991   6.5e-05  -1.9e-05 -0.007625    -8e-06  0.019578  -1.3e-05
  -1.2711 -0.785398        -0  -2.18172        -0    1.3964        -0	  14.0054     7e-05  -2.1e-05 -0.008189    -8e-06  0.021026  -1.4e-05
  -1.2568 -0.785398        -0  -2.18172        -0   1.39642        -0	  14.582  7.5e-05 -2.3e-05 -0.00872   -8e-06  0.02239 -1.5e-05
 -1.24195 -0.785398        -0  -2.18173        -0   1.39644        -0	  15.1297   7.9e-05  -2.5e-05 -0.009216    -8e-06  0.023665  -1.6e-05
 -1.22656 -0.785397        -0  -2.18174        -0   1.39647        -0	  15.6496   8.4e-05  -2.6e-05 -0.009675    -7e-06  0.024843  -1.7e-05
 -1.21066 -0.785397        -0  -2.18175        -0   1.39649        -0	  16.1426   8.7e-05  -2.7e-05 -0.010094    -7e-06   0.02592  -1.8e-05
 -1.19428 -0.785397        -0  -2.18176        -0   1.39652        -0	  16.6095   9.1e-05  -2.8e-05 -0.010473    -7e-06  0.026892  -1.9e-05
 -1.17745 -0.785397        -0  -2.18177        -0   1.39655        -0	  17.0511   9.4e-05  -2.9e-05 -0.010809    -6e-06  0.027757  -1.9e-05
 -1.16019 -0.785397        -0  -2.18178        -0   1.39657        -0	  17.4684   9.6e-05  -2.9e-05 -0.011104    -5e-06  0.028514  -1.9e-05
 -1.14253 -0.785397        -0  -2.18179        -0    1.3966        -0	   17.862   9.9e-05  -2.9e-05 -0.011356    -5e-06  0.029162    -2e-05
 -1.12448 -0.785397        -0  -2.18181        -0   1.39663        -0	  18.2329  0.000101  -2.9e-05 -0.011565    -4e-06  0.029702    -2e-05
 -1.10607 -0.785397        -0  -2.18182        -0   1.39666        -0	  18.5817  0.000103  -2.9e-05 -0.011733    -2e-06  0.030133  -1.9e-05
 -1.08733 -0.785397        -0  -2.18183        -0   1.39669        -0	  18.9092  0.000104  -2.9e-05 -0.011859    -1e-06  0.030459  -1.9e-05
 -1.06827 -0.785397        -0  -2.18184        -0   1.39672        -0	   19.216  0.000106  -2.8e-05 -0.011945         0   0.03068  -1.9e-05
 -1.04891 -0.785397        -0  -2.18185        -0   1.39675        -0	   19.503  0.000107  -2.7e-05 -0.011991     2e-06  0.030799  -1.8e-05
 -1.02927 -0.785396        -0  -2.18186        -0   1.39678        -0	  19.7708  0.000108  -2.6e-05 -0.011998     4e-06   0.03082  -1.8e-05
 -1.00937 -0.785396    -1e-06  -2.18188        -0   1.39681        -0	    20.02  0.000107  -2.5e-05 -0.011969     5e-06  0.030745  -1.7e-05
-0.989239 -0.785396    -1e-06  -2.18189        -0   1.39684        -0	  20.2512  0.000107  -2.2e-05 -0.011903     7e-06  0.030578  -1.6e-05
 -0.96888 -0.785396    -1e-06   -2.1819        -0   1.39687        -0	  20.4652  0.000107    -2e-05 -0.011804     9e-06  0.030323  -1.4e-05
-0.948316 -0.785396    -1e-06  -2.18191        -0    1.3969        -0	  20.6625  0.000106  -1.7e-05 -0.011671   1.2e-05  0.029984  -1.3e-05
-0.927563 -0.785396    -1e-06  -2.18192        -0   1.39693        -0	  20.8436  0.000105  -1.5e-05 -0.011507   1.4e-05  0.029565  -1.2e-05
-0.906637 -0.785396    -1e-06  -2.18193        -0   1.39696        -0	  21.0092  0.000104  -1.2e-05 -0.011314   1.6e-05  0.029069    -1e-05
-0.885553 -0.785396    -1e-06  -2.18194        -0   1.39699        -0	  21.1598  0.000102    -9e-06 -0.011093   1.8e-05  0.028502    -9e-06
-0.864325 -0.785396    -1e-06  -2.18196        -0   1.39702        -0	   21.296  0.000101    -6e-06 -0.010845   2.1e-05  0.027867    -7e-06
-0.842968 -0.785395    -1e-06  -2.18197        -0   1.39705        -0	  21.4182   9.9e-05    -3e-06 -0.010573   2.3e-05   0.02717    -6e-06
-0.821495 -0.785395    -1e-06  -2.18198         0   1.39707        -0	   21.527   9.6e-05        -0 -0.010278   2.5e-05  0.026413    -4e-06
 -0.79992 -0.785395    -1e-06  -2.18199         0    1.3971        -0	  21.6228   9.3e-05     3e-06 -0.009962   2.7e-05  0.025603    -2e-06
-0.778256 -0.785395    -1e-06    -2.182         0   1.39712        -0	  21.7062   9.1e-05     6e-06 -0.009627     3e-05  0.024742        -0
-0.756514 -0.785395    -1e-06  -2.18201         0   1.39715        -0	  21.7775   8.8e-05     9e-06 -0.009274   3.2e-05  0.023835     1e-06
-0.734706 -0.785395    -1e-06  -2.18201         0   1.39717        -0	  21.8374   8.4e-05   1.2e-05 -0.008905   3.4e-05  0.022887     3e-06
-0.712845 -0.785395    -1e-06  -2.18202         0   1.39719        -0	  21.8861   8.1e-05   1.5e-05 -0.008521   3.6e-05  0.021902     5e-06
 -0.69094 -0.785395    -1e-06  -2.18203         0   1.39722        -0	  21.9241   7.8e-05   1.8e-05 -0.008124   3.8e-05  0.020883     6e-06
-0.669002 -0.785395    -1e-06  -2.18204         0   1.39724        -0	  21.9518   7.5e-05   2.1e-05 -0.007716     4e-05  0.019834     8e-06
-0.647041 -0.785395    -1e-06  -2.18205         0   1.39726        -0	  21.9697   7.1e-05   2.4e-05 -0.007297   4.2e-05  0.018759     1e-05
-0.625067 -0.785395    -1e-06  -2.18206         0   1.39727        -0	  21.978  6.8e-05  2.6e-05 -0.00687  4.4e-05 0.017662  1.1e-05
-0.603089 -0.785395        -0  -2.18206         0   1.39729        -0	  21.9772   6.4e-05   2.9e-05 -0.006435   4.6e-05  0.016547   1.3e-05
-0.581117 -0.785395        -0  -2.18207         0   1.39731        -0	  21.9677   6.1e-05   3.1e-05 -0.005995   4.7e-05  0.015416   1.4e-05
-0.559158 -0.785394        -0  -2.18207         0   1.39732        -0	  21.9497   5.7e-05   3.3e-05 -0.005549   4.8e-05  0.014272   1.6e-05
-0.537221 -0.785394        -0  -2.18208     1e-06   1.39734        -0	  21.9237   5.2e-05   3.5e-05 -0.005101     5e-05   0.01312   1.7e-05
-0.515315 -0.785394        -0  -2.18208     1e-06   1.39735        -0	   21.89  4.8e-05  3.6e-05 -0.00465  5.1e-05 0.011962  1.8e-05
-0.493445 -0.785394        -0  -2.18209     1e-06   1.39736        -0	  21.8488   4.4e-05   3.8e-05 -0.004198   5.1e-05  0.010801   1.9e-05
 -0.47162 -0.785394        -0  -2.18209     1e-06   1.39737        -0	  21.8006   3.9e-05   3.9e-05 -0.003746   5.2e-05  0.009639     2e-05
-0.449847 -0.785394        -0   -2.1821     1e-06   1.39738        -0	  21.7455   3.5e-05   4.1e-05 -0.003295   5.3e-05  0.008479   2.1e-05
-0.428133 -0.785394        -0   -2.1821     1e-06   1.39739        -0	   21.684     3e-05   4.2e-05 -0.002846   5.3e-05  0.007324   2.2e-05
-0.428133 -0.785394        -0   -2.1821     1e-06   1.39739        -0	   21.684     3e-05   4.2e-05 -0.002846   5.3e-05  0.007324   2.2e-05
  -0.3849 -0.785394        -0   -2.1821     1e-06    1.3974        -0	  21.5484   1.9e-05   5.3e-05 -0.001637   6.3e-05  0.004219     3e-05
-0.363392 -0.785394        -0   -2.1821     1e-06    1.3974        -0	  21.4687   1.5e-05   5.4e-05 -0.001211   6.3e-05  0.003122     3e-05
-0.341966 -0.785394        -0  -2.18211     1e-06   1.39741        -0	  21.3837   1.1e-05   5.4e-05 -0.000789   6.3e-05  0.002038     3e-05
-0.320627 -0.785394         0  -2.18211     1e-06   1.39741        -0	  21.2934     7e-06   5.5e-05 -0.000372   6.3e-05  0.000967   3.1e-05
-0.299381 -0.785394         0  -2.18211     1e-06   1.39741        -0	 21.1982    3e-06  5.5e-05  3.8e-05  6.2e-05 -8.7e-05  3.1e-05
-0.299381 -0.785394         0  -2.18211     1e-06   1.39741        -0	 21.1982    3e-06  5.5e-05  3.8e-05  6.2e-05 -8.7e-05  3.1e-05
-0.257184 -0.785394         0  -2.18211     1e-06   1.39741        -0	  20.9985    -9e-06   6.4e-05  0.001298   7.1e-05 -0.003327   3.7e-05
 -0.23624 -0.785394         0   -2.1821     1e-06    1.3974         0	 20.8898 -1.3e-05  6.4e-05 0.001669    7e-05 -0.00428  3.6e-05
-0.215407 -0.785394         0   -2.1821     1e-06    1.3974         0	   20.777  -1.7e-05   6.3e-05  0.002032   6.9e-05 -0.005213   3.6e-05
-0.194688 -0.785394         0   -2.1821     1e-06   1.39739         0	  20.6604    -2e-05   6.2e-05  0.002387   6.8e-05 -0.006126   3.6e-05
-0.174088 -0.785394         0   -2.1821     2e-06   1.39739         0	  20.5402  -2.4e-05   6.2e-05  0.002733   6.7e-05 -0.007017   3.5e-05
 -0.15361 -0.785394     1e-06  -2.18209     2e-06   1.39738         0	  20.4165  -2.7e-05   6.1e-05   0.00307   6.5e-05 -0.007885   3.5e-05
